INDNAICS,SOC_LABEL,RACE_HISP,RACE_TOT,RACE_TOT_cv,TOT_MFG_WORKERS,RACE_MFG_SHARE,TOT_OCC_WORKERS,OCC_MFG_SHARE
327120,"Installation, Maintenance, and Repair Occupations",Hispanic Asian,0,NaN,578,0,35,0
327120,Legal Occupations,Hispanic Asian,0,NaN,578,0,29,0
327120,Management Occupations,Hispanic Asian,0,NaN,578,0,52,0
327120,Office and Administrative Support Occupations,Hispanic Asian,0,NaN,578,0,56,0
327120,Production Occupations,Hispanic Asian,0,NaN,578,0,220,0
327120,Sales and Related Occupations,Hispanic Asian,0,NaN,578,0,44,0
327120,Tarnsportation and Material Moving Occupations,Hispanic Asian,0,NaN,578,0,142,0
327120,"Installation, Maintenance, and Repair Occupations",Hispanic Black,0,NaN,578,0,35,0
327120,Legal Occupations,Hispanic Black,0,NaN,578,0,29,0
327120,Management Occupations,Hispanic Black,0,NaN,578,0,52,0
327120,Office and Administrative Support Occupations,Hispanic Black,0,NaN,578,0,56,0
327120,Production Occupations,Hispanic Black,0,NaN,578,0,220,0
327120,Sales and Related Occupations,Hispanic Black,0,NaN,578,0,44,0
327120,Tarnsportation and Material Moving Occupations,Hispanic Black,0,NaN,578,0,142,0
327120,"Installation, Maintenance, and Repair Occupations",Hispanic Multiracial,0,NaN,578,0,35,0
327120,Legal Occupations,Hispanic Multiracial,0,NaN,578,0,29,0
327120,Management Occupations,Hispanic Multiracial,0,NaN,578,0,52,0
327120,Office and Administrative Support Occupations,Hispanic Multiracial,0,NaN,578,0,56,0
327120,Production Occupations,Hispanic Multiracial,0,NaN,578,0,220,0
327120,Sales and Related Occupations,Hispanic Multiracial,0,NaN,578,0,44,0
327120,Tarnsportation and Material Moving Occupations,Hispanic Multiracial,0,NaN,578,0,142,0
327120,"Installation, Maintenance, and Repair Occupations",Hispanic Other,0,NaN,578,0,35,0
327120,Legal Occupations,Hispanic Other,0,NaN,578,0,29,0
327120,Management Occupations,Hispanic Other,0,NaN,578,0,52,0
327120,Office and Administrative Support Occupations,Hispanic Other,0,NaN,578,0,56,0
327120,Production Occupations,Hispanic Other,85,0.5058002669380495,578,0.14705882352941177,220,0.38636363636363635
327120,Sales and Related Occupations,Hispanic Other,0,NaN,578,0,44,0
327120,Tarnsportation and Material Moving Occupations,Hispanic Other,11,0.9763737937511263,578,0.01903114186851211,142,0.07746478873239436
327120,"Installation, Maintenance, and Repair Occupations",Hispanic White,0,NaN,578,0,35,0
327120,Legal Occupations,Hispanic White,0,NaN,578,0,29,0
327120,Management Occupations,Hispanic White,0,NaN,578,0,52,0
327120,Office and Administrative Support Occupations,Hispanic White,0,NaN,578,0,56,0
327120,Production Occupations,Hispanic White,49,0.8353148730326414,578,0.0847750865051903,220,0.22272727272727272
327120,Sales and Related Occupations,Hispanic White,0,NaN,578,0,44,0
327120,Tarnsportation and Material Moving Occupations,Hispanic White,45,0.7809143105961288,578,0.07785467128027682,142,0.31690140845070425
327120,"Installation, Maintenance, and Repair Occupations",Non-Hispanic AIAN,0,NaN,578,0,35,0
327120,Legal Occupations,Non-Hispanic AIAN,0,NaN,578,0,29,0
327120,Management Occupations,Non-Hispanic AIAN,0,NaN,578,0,52,0
327120,Office and Administrative Support Occupations,Non-Hispanic AIAN,0,NaN,578,0,56,0
327120,Production Occupations,Non-Hispanic AIAN,0,NaN,578,0,220,0
327120,Sales and Related Occupations,Non-Hispanic AIAN,0,NaN,578,0,44,0
327120,Tarnsportation and Material Moving Occupations,Non-Hispanic AIAN,0,NaN,578,0,142,0
327120,"Installation, Maintenance, and Repair Occupations",Non-Hispanic Asian,0,NaN,578,0,35,0
327120,Legal Occupations,Non-Hispanic Asian,0,NaN,578,0,29,0
327120,Management Occupations,Non-Hispanic Asian,0,NaN,578,0,52,0
327120,Office and Administrative Support Occupations,Non-Hispanic Asian,0,NaN,578,0,56,0
327120,Production Occupations,Non-Hispanic Asian,0,NaN,578,0,220,0
327120,Sales and Related Occupations,Non-Hispanic Asian,0,NaN,578,0,44,0
327120,Tarnsportation and Material Moving Occupations,Non-Hispanic Asian,0,NaN,578,0,142,0
327120,"Installation, Maintenance, and Repair Occupations",Non-Hispanic Black,0,NaN,578,0,35,0
327120,Legal Occupations,Non-Hispanic Black,0,NaN,578,0,29,0
327120,Management Occupations,Non-Hispanic Black,0,NaN,578,0,52,0
327120,Office and Administrative Support Occupations,Non-Hispanic Black,9,1.0095225616444319,578,0.015570934256055362,56,0.16071428571428573
327120,Production Occupations,Non-Hispanic Black,0,NaN,578,0,220,0
327120,Sales and Related Occupations,Non-Hispanic Black,0,NaN,578,0,44,0
327120,Tarnsportation and Material Moving Occupations,Non-Hispanic Black,0,NaN,578,0,142,0
327120,"Installation, Maintenance, and Repair Occupations",Non-Hispanic Multiracial,0,NaN,578,0,35,0
327120,Legal Occupations,Non-Hispanic Multiracial,0,NaN,578,0,29,0
327120,Management Occupations,Non-Hispanic Multiracial,0,NaN,578,0,52,0
327120,Office and Administrative Support Occupations,Non-Hispanic Multiracial,0,NaN,578,0,56,0
327120,Production Occupations,Non-Hispanic Multiracial,0,NaN,578,0,220,0
327120,Sales and Related Occupations,Non-Hispanic Multiracial,0,NaN,578,0,44,0
327120,Tarnsportation and Material Moving Occupations,Non-Hispanic Multiracial,0,NaN,578,0,142,0
327120,"Installation, Maintenance, and Repair Occupations",Non-Hispanic Other,0,NaN,578,0,35,0
327120,Legal Occupations,Non-Hispanic Other,0,NaN,578,0,29,0
327120,Management Occupations,Non-Hispanic Other,0,NaN,578,0,52,0
327120,Office and Administrative Support Occupations,Non-Hispanic Other,0,NaN,578,0,56,0
327120,Production Occupations,Non-Hispanic Other,0,NaN,578,0,220,0
327120,Sales and Related Occupations,Non-Hispanic Other,0,NaN,578,0,44,0
327120,Tarnsportation and Material Moving Occupations,Non-Hispanic Other,0,NaN,578,0,142,0
327120,"Installation, Maintenance, and Repair Occupations",Non-Hispanic White,35,0.7676095946481638,578,0.06055363321799308,35,1
327120,Legal Occupations,Non-Hispanic White,29,1.0162473225990096,578,0.050173010380622836,29,1
327120,Management Occupations,Non-Hispanic White,52,0.6371017725913602,578,0.08996539792387544,52,1
327120,Office and Administrative Support Occupations,Non-Hispanic White,47,0.7115263911772941,578,0.08131487889273356,56,0.8392857142857143
327120,Production Occupations,Non-Hispanic White,86,0.5201457964266288,578,0.14878892733564014,220,0.39090909090909093
327120,Sales and Related Occupations,Non-Hispanic White,44,0.7196870015258642,578,0.07612456747404844,44,1
327120,Tarnsportation and Material Moving Occupations,Non-Hispanic White,86,0.7763141129381832,578,0.14878892733564014,142,0.6056338028169014
3272,Architecture and Engineering Occupations,Hispanic AIAN,0,NaN,3752,0,104,0
3272,"Arts, Design, Entertainment, Sports, and Media Occupations",Hispanic AIAN,0,NaN,3752,0,99,0
3272,Building and Grounds Cleaning and Maintenance Occupations,Hispanic AIAN,0,NaN,3752,0,32,0
3272,Business and Financial Operations Occupations,Hispanic AIAN,0,NaN,3752,0,181,0
3272,Computer and Mathematical Occupations,Hispanic AIAN,0,NaN,3752,0,13,0
3272,Construction and Extraction Occupations,Hispanic AIAN,0,NaN,3752,0,240,0
3272,"Installation, Maintenance, and Repair Occupations",Hispanic AIAN,0,NaN,3752,0,381,0
3272,"Life, Physical, and Social Science Occupations",Hispanic AIAN,0,NaN,3752,0,22,0
3272,Management Occupations,Hispanic AIAN,0,NaN,3752,0,163,0
3272,Office and Administrative Support Occupations,Hispanic AIAN,0,NaN,3752,0,427,0
3272,Production Occupations,Hispanic AIAN,0,NaN,3752,0,1629,0
3272,Sales and Related Occupations,Hispanic AIAN,0,NaN,3752,0,56,0
3272,Tarnsportation and Material Moving Occupations,Hispanic AIAN,0,NaN,3752,0,405,0
3272,Architecture and Engineering Occupations,Hispanic Asian,0,NaN,3752,0,104,0
3272,"Arts, Design, Entertainment, Sports, and Media Occupations",Hispanic Asian,0,NaN,3752,0,99,0
3272,Building and Grounds Cleaning and Maintenance Occupations,Hispanic Asian,0,NaN,3752,0,32,0
3272,Business and Financial Operations Occupations,Hispanic Asian,0,NaN,3752,0,181,0
3272,Computer and Mathematical Occupations,Hispanic Asian,0,NaN,3752,0,13,0
3272,Construction and Extraction Occupations,Hispanic Asian,0,NaN,3752,0,240,0
3272,"Installation, Maintenance, and Repair Occupations",Hispanic Asian,0,NaN,3752,0,381,0
3272,"Life, Physical, and Social Science Occupations",Hispanic Asian,0,NaN,3752,0,22,0
3272,Management Occupations,Hispanic Asian,0,NaN,3752,0,163,0
3272,Office and Administrative Support Occupations,Hispanic Asian,0,NaN,3752,0,427,0
3272,Production Occupations,Hispanic Asian,0,NaN,3752,0,1629,0
3272,Sales and Related Occupations,Hispanic Asian,0,NaN,3752,0,56,0
3272,Tarnsportation and Material Moving Occupations,Hispanic Asian,0,NaN,3752,0,405,0
3272,Architecture and Engineering Occupations,Hispanic Black,0,NaN,3752,0,104,0
3272,"Arts, Design, Entertainment, Sports, and Media Occupations",Hispanic Black,0,NaN,3752,0,99,0
3272,Building and Grounds Cleaning and Maintenance Occupations,Hispanic Black,0,NaN,3752,0,32,0
3272,Business and Financial Operations Occupations,Hispanic Black,0,NaN,3752,0,181,0
3272,Computer and Mathematical Occupations,Hispanic Black,0,NaN,3752,0,13,0
3272,Construction and Extraction Occupations,Hispanic Black,0,NaN,3752,0,240,0
3272,"Installation, Maintenance, and Repair Occupations",Hispanic Black,0,NaN,3752,0,381,0
3272,"Life, Physical, and Social Science Occupations",Hispanic Black,0,NaN,3752,0,22,0
3272,Management Occupations,Hispanic Black,0,NaN,3752,0,163,0
3272,Office and Administrative Support Occupations,Hispanic Black,0,NaN,3752,0,427,0
3272,Production Occupations,Hispanic Black,0,NaN,3752,0,1629,0
3272,Sales and Related Occupations,Hispanic Black,0,NaN,3752,0,56,0
3272,Tarnsportation and Material Moving Occupations,Hispanic Black,0,NaN,3752,0,405,0
3272,Architecture and Engineering Occupations,Hispanic Multiracial,0,NaN,3752,0,104,0
3272,"Arts, Design, Entertainment, Sports, and Media Occupations",Hispanic Multiracial,0,NaN,3752,0,99,0
3272,Building and Grounds Cleaning and Maintenance Occupations,Hispanic Multiracial,0,NaN,3752,0,32,0
3272,Business and Financial Operations Occupations,Hispanic Multiracial,0,NaN,3752,0,181,0
3272,Computer and Mathematical Occupations,Hispanic Multiracial,0,NaN,3752,0,13,0
3272,Construction and Extraction Occupations,Hispanic Multiracial,0,NaN,3752,0,240,0
3272,"Installation, Maintenance, and Repair Occupations",Hispanic Multiracial,0,NaN,3752,0,381,0
3272,"Life, Physical, and Social Science Occupations",Hispanic Multiracial,0,NaN,3752,0,22,0
3272,Management Occupations,Hispanic Multiracial,0,NaN,3752,0,163,0
3272,Office and Administrative Support Occupations,Hispanic Multiracial,0,NaN,3752,0,427,0
3272,Production Occupations,Hispanic Multiracial,32,0.7455270262539112,3752,0.008528784648187633,1629,0.019643953345610803
3272,Sales and Related Occupations,Hispanic Multiracial,0,NaN,3752,0,56,0
3272,Tarnsportation and Material Moving Occupations,Hispanic Multiracial,0,NaN,3752,0,405,0
3272,Architecture and Engineering Occupations,Hispanic Other,0,NaN,3752,0,104,0
3272,"Arts, Design, Entertainment, Sports, and Media Occupations",Hispanic Other,0,NaN,3752,0,99,0
3272,Building and Grounds Cleaning and Maintenance Occupations,Hispanic Other,0,NaN,3752,0,32,0
3272,Business and Financial Operations Occupations,Hispanic Other,0,NaN,3752,0,181,0
3272,Computer and Mathematical Occupations,Hispanic Other,0,NaN,3752,0,13,0
3272,Construction and Extraction Occupations,Hispanic Other,0,NaN,3752,0,240,0
3272,"Installation, Maintenance, and Repair Occupations",Hispanic Other,48,0.7714102570761049,3752,0.01279317697228145,381,0.12598425196850394
3272,"Life, Physical, and Social Science Occupations",Hispanic Other,0,NaN,3752,0,22,0
3272,Management Occupations,Hispanic Other,0,NaN,3752,0,163,0
3272,Office and Administrative Support Occupations,Hispanic Other,124,0.9071093068009565,3752,0.03304904051172708,427,0.2903981264637002
3272,Production Occupations,Hispanic Other,135,0.483352490041822,3752,0.035980810234541576,1629,0.08287292817679558
3272,Sales and Related Occupations,Hispanic Other,0,NaN,3752,0,56,0
3272,Tarnsportation and Material Moving Occupations,Hispanic Other,61,0.812336023186204,3752,0.016257995735607676,405,0.1506172839506173
3272,Architecture and Engineering Occupations,Hispanic White,0,NaN,3752,0,104,0
3272,"Arts, Design, Entertainment, Sports, and Media Occupations",Hispanic White,0,NaN,3752,0,99,0
3272,Building and Grounds Cleaning and Maintenance Occupations,Hispanic White,0,NaN,3752,0,32,0
3272,Business and Financial Operations Occupations,Hispanic White,0,NaN,3752,0,181,0
3272,Computer and Mathematical Occupations,Hispanic White,0,NaN,3752,0,13,0
3272,Construction and Extraction Occupations,Hispanic White,24,0.9853087502571635,3752,0.006396588486140725,240,0.1
3272,"Installation, Maintenance, and Repair Occupations",Hispanic White,0,NaN,3752,0,381,0
3272,"Life, Physical, and Social Science Occupations",Hispanic White,0,NaN,3752,0,22,0
3272,Management Occupations,Hispanic White,0,NaN,3752,0,163,0
3272,Office and Administrative Support Occupations,Hispanic White,39,0.7712367007943817,3752,0.010394456289978678,427,0.09133489461358314
3272,Production Occupations,Hispanic White,414,0.3217999645088959,3752,0.11034115138592751,1629,0.2541436464088398
3272,Sales and Related Occupations,Hispanic White,18,1.0535800226833891,3752,0.004797441364605544,56,0.32142857142857145
3272,Tarnsportation and Material Moving Occupations,Hispanic White,189,0.5103420770241375,3752,0.05037313432835821,405,0.4666666666666667
3272,Architecture and Engineering Occupations,Non-Hispanic AIAN,0,NaN,3752,0,104,0
3272,"Arts, Design, Entertainment, Sports, and Media Occupations",Non-Hispanic AIAN,0,NaN,3752,0,99,0
3272,Building and Grounds Cleaning and Maintenance Occupations,Non-Hispanic AIAN,0,NaN,3752,0,32,0
3272,Business and Financial Operations Occupations,Non-Hispanic AIAN,0,NaN,3752,0,181,0
3272,Computer and Mathematical Occupations,Non-Hispanic AIAN,0,NaN,3752,0,13,0
3272,Construction and Extraction Occupations,Non-Hispanic AIAN,0,NaN,3752,0,240,0
3272,"Installation, Maintenance, and Repair Occupations",Non-Hispanic AIAN,0,NaN,3752,0,381,0
3272,"Life, Physical, and Social Science Occupations",Non-Hispanic AIAN,0,NaN,3752,0,22,0
3272,Management Occupations,Non-Hispanic AIAN,0,NaN,3752,0,163,0
3272,Office and Administrative Support Occupations,Non-Hispanic AIAN,0,NaN,3752,0,427,0
3272,Production Occupations,Non-Hispanic AIAN,0,NaN,3752,0,1629,0
3272,Sales and Related Occupations,Non-Hispanic AIAN,0,NaN,3752,0,56,0
3272,Tarnsportation and Material Moving Occupations,Non-Hispanic AIAN,0,NaN,3752,0,405,0
3272,Architecture and Engineering Occupations,Non-Hispanic Asian,0,NaN,3752,0,104,0
3272,"Arts, Design, Entertainment, Sports, and Media Occupations",Non-Hispanic Asian,0,NaN,3752,0,99,0
3272,Building and Grounds Cleaning and Maintenance Occupations,Non-Hispanic Asian,0,NaN,3752,0,32,0
3272,Business and Financial Operations Occupations,Non-Hispanic Asian,0,NaN,3752,0,181,0
3272,Computer and Mathematical Occupations,Non-Hispanic Asian,0,NaN,3752,0,13,0
3272,Construction and Extraction Occupations,Non-Hispanic Asian,15,1.0442434794838054,3752,0.003997867803837953,240,0.0625
3272,"Installation, Maintenance, and Repair Occupations",Non-Hispanic Asian,21,1.0333991640211184,3752,0.005597014925373134,381,0.05511811023622047
3272,"Life, Physical, and Social Science Occupations",Non-Hispanic Asian,0,NaN,3752,0,22,0
3272,Management Occupations,Non-Hispanic Asian,0,NaN,3752,0,163,0
3272,Office and Administrative Support Occupations,Non-Hispanic Asian,0,NaN,3752,0,427,0
3272,Production Occupations,Non-Hispanic Asian,0,NaN,3752,0,1629,0
3272,Sales and Related Occupations,Non-Hispanic Asian,0,NaN,3752,0,56,0
3272,Tarnsportation and Material Moving Occupations,Non-Hispanic Asian,0,NaN,3752,0,405,0
3272,Architecture and Engineering Occupations,Non-Hispanic Black,0,NaN,3752,0,104,0
3272,"Arts, Design, Entertainment, Sports, and Media Occupations",Non-Hispanic Black,0,NaN,3752,0,99,0
3272,Building and Grounds Cleaning and Maintenance Occupations,Non-Hispanic Black,0,NaN,3752,0,32,0
3272,Business and Financial Operations Occupations,Non-Hispanic Black,0,NaN,3752,0,181,0
3272,Computer and Mathematical Occupations,Non-Hispanic Black,0,NaN,3752,0,13,0
3272,Construction and Extraction Occupations,Non-Hispanic Black,46,0.963879801744865,3752,0.012260127931769723,240,0.19166666666666668
3272,"Installation, Maintenance, and Repair Occupations",Non-Hispanic Black,52,1.01334476045929,3752,0.013859275053304905,381,0.13648293963254593
3272,"Life, Physical, and Social Science Occupations",Non-Hispanic Black,0,NaN,3752,0,22,0
3272,Management Occupations,Non-Hispanic Black,0,NaN,3752,0,163,0
3272,Office and Administrative Support Occupations,Non-Hispanic Black,34,0.7626102506940671,3752,0.00906183368869936,427,0.07962529274004684
3272,Production Occupations,Non-Hispanic Black,202,0.4194474731443541,3752,0.05383795309168443,1629,0.1240024554941682
3272,Sales and Related Occupations,Non-Hispanic Black,0,NaN,3752,0,56,0
3272,Tarnsportation and Material Moving Occupations,Non-Hispanic Black,10,1.0271319292087069,3752,0.0026652452025586353,405,0.024691358024691357
3272,Architecture and Engineering Occupations,Non-Hispanic Multiracial,0,NaN,3752,0,104,0
3272,"Arts, Design, Entertainment, Sports, and Media Occupations",Non-Hispanic Multiracial,0,NaN,3752,0,99,0
3272,Building and Grounds Cleaning and Maintenance Occupations,Non-Hispanic Multiracial,0,NaN,3752,0,32,0
3272,Business and Financial Operations Occupations,Non-Hispanic Multiracial,0,NaN,3752,0,181,0
3272,Computer and Mathematical Occupations,Non-Hispanic Multiracial,13,1.1849649833789686,3752,0.003464818763326226,13,1
3272,Construction and Extraction Occupations,Non-Hispanic Multiracial,0,NaN,3752,0,240,0
3272,"Installation, Maintenance, and Repair Occupations",Non-Hispanic Multiracial,28,1.0884657335264278,3752,0.007462686567164179,381,0.07349081364829396
3272,"Life, Physical, and Social Science Occupations",Non-Hispanic Multiracial,0,NaN,3752,0,22,0
3272,Management Occupations,Non-Hispanic Multiracial,0,NaN,3752,0,163,0
3272,Office and Administrative Support Occupations,Non-Hispanic Multiracial,0,NaN,3752,0,427,0
3272,Production Occupations,Non-Hispanic Multiracial,0,NaN,3752,0,1629,0
3272,Sales and Related Occupations,Non-Hispanic Multiracial,0,NaN,3752,0,56,0
3272,Tarnsportation and Material Moving Occupations,Non-Hispanic Multiracial,0,NaN,3752,0,405,0
3272,Architecture and Engineering Occupations,Non-Hispanic Other,0,NaN,3752,0,104,0
3272,"Arts, Design, Entertainment, Sports, and Media Occupations",Non-Hispanic Other,0,NaN,3752,0,99,0
3272,Building and Grounds Cleaning and Maintenance Occupations,Non-Hispanic Other,0,NaN,3752,0,32,0
3272,Business and Financial Operations Occupations,Non-Hispanic Other,0,NaN,3752,0,181,0
3272,Computer and Mathematical Occupations,Non-Hispanic Other,0,NaN,3752,0,13,0
3272,Construction and Extraction Occupations,Non-Hispanic Other,0,NaN,3752,0,240,0
3272,"Installation, Maintenance, and Repair Occupations",Non-Hispanic Other,0,NaN,3752,0,381,0
3272,"Life, Physical, and Social Science Occupations",Non-Hispanic Other,0,NaN,3752,0,22,0
3272,Management Occupations,Non-Hispanic Other,0,NaN,3752,0,163,0
3272,Office and Administrative Support Occupations,Non-Hispanic Other,0,NaN,3752,0,427,0
3272,Production Occupations,Non-Hispanic Other,0,NaN,3752,0,1629,0
3272,Sales and Related Occupations,Non-Hispanic Other,0,NaN,3752,0,56,0
3272,Tarnsportation and Material Moving Occupations,Non-Hispanic Other,0,NaN,3752,0,405,0
3272,Architecture and Engineering Occupations,Non-Hispanic White,104,0.4736492004519351,3752,0.02771855010660981,104,1
3272,"Arts, Design, Entertainment, Sports, and Media Occupations",Non-Hispanic White,99,0.5941764111701694,3752,0.02638592750533049,99,1
3272,Building and Grounds Cleaning and Maintenance Occupations,Non-Hispanic White,32,0.984647779665399,3752,0.008528784648187633,32,1
3272,Business and Financial Operations Occupations,Non-Hispanic White,181,0.5010550207488685,3752,0.0482409381663113,181,1
3272,Computer and Mathematical Occupations,Non-Hispanic White,0,NaN,3752,0,13,0
3272,Construction and Extraction Occupations,Non-Hispanic White,155,0.5972517705451821,3752,0.04131130063965885,240,0.6458333333333334
3272,"Installation, Maintenance, and Repair Occupations",Non-Hispanic White,232,0.4141084017868268,3752,0.06183368869936034,381,0.6089238845144357
3272,"Life, Physical, and Social Science Occupations",Non-Hispanic White,22,1.0117593709936115,3752,0.005863539445628998,22,1
3272,Management Occupations,Non-Hispanic White,163,0.353589317638159,3752,0.043443496801705755,163,1
3272,Office and Administrative Support Occupations,Non-Hispanic White,230,0.41418378065635325,3752,0.06130063965884861,427,0.5386416861826698
3272,Production Occupations,Non-Hispanic White,846,0.21404527391306888,3752,0.22547974413646055,1629,0.5193370165745856
3272,Sales and Related Occupations,Non-Hispanic White,38,0.7479195521643323,3752,0.010127931769722815,56,0.6785714285714286
3272,Tarnsportation and Material Moving Occupations,Non-Hispanic White,145,0.42759454941805947,3752,0.038646055437100216,405,0.35802469135802467
3279,Architecture and Engineering Occupations,Hispanic AIAN,0,NaN,2904,0,92,0
3279,"Arts, Design, Entertainment, Sports, and Media Occupations",Hispanic AIAN,0,NaN,2904,0,13,0
3279,Building and Grounds Cleaning and Maintenance Occupations,Hispanic AIAN,0,NaN,2904,0,44,0
3279,Business and Financial Operations Occupations,Hispanic AIAN,0,NaN,2904,0,111,0
3279,Computer and Mathematical Occupations,Hispanic AIAN,0,NaN,2904,0,17,0
3279,Construction and Extraction Occupations,Hispanic AIAN,0,NaN,2904,0,56,0
3279,"Installation, Maintenance, and Repair Occupations",Hispanic AIAN,0,NaN,2904,0,70,0
3279,Legal Occupations,Hispanic AIAN,0,NaN,2904,0,10,0
3279,"Life, Physical, and Social Science Occupations",Hispanic AIAN,0,NaN,2904,0,41,0
3279,Management Occupations,Hispanic AIAN,0,NaN,2904,0,455,0
3279,Office and Administrative Support Occupations,Hispanic AIAN,0,NaN,2904,0,307,0
3279,Production Occupations,Hispanic AIAN,0,NaN,2904,0,1147,0
3279,Sales and Related Occupations,Hispanic AIAN,0,NaN,2904,0,236,0
3279,Tarnsportation and Material Moving Occupations,Hispanic AIAN,0,NaN,2904,0,305,0
3279,Architecture and Engineering Occupations,Hispanic Asian,0,NaN,2904,0,92,0
3279,"Arts, Design, Entertainment, Sports, and Media Occupations",Hispanic Asian,0,NaN,2904,0,13,0
3279,Building and Grounds Cleaning and Maintenance Occupations,Hispanic Asian,0,NaN,2904,0,44,0
3279,Business and Financial Operations Occupations,Hispanic Asian,0,NaN,2904,0,111,0
3279,Computer and Mathematical Occupations,Hispanic Asian,0,NaN,2904,0,17,0
3279,Construction and Extraction Occupations,Hispanic Asian,0,NaN,2904,0,56,0
3279,"Installation, Maintenance, and Repair Occupations",Hispanic Asian,0,NaN,2904,0,70,0
3279,Legal Occupations,Hispanic Asian,0,NaN,2904,0,10,0
3279,"Life, Physical, and Social Science Occupations",Hispanic Asian,0,NaN,2904,0,41,0
3279,Management Occupations,Hispanic Asian,0,NaN,2904,0,455,0
3279,Office and Administrative Support Occupations,Hispanic Asian,0,NaN,2904,0,307,0
3279,Production Occupations,Hispanic Asian,0,NaN,2904,0,1147,0
3279,Sales and Related Occupations,Hispanic Asian,0,NaN,2904,0,236,0
3279,Tarnsportation and Material Moving Occupations,Hispanic Asian,0,NaN,2904,0,305,0
3279,Architecture and Engineering Occupations,Hispanic Black,0,NaN,2904,0,92,0
3279,"Arts, Design, Entertainment, Sports, and Media Occupations",Hispanic Black,0,NaN,2904,0,13,0
3279,Building and Grounds Cleaning and Maintenance Occupations,Hispanic Black,0,NaN,2904,0,44,0
3279,Business and Financial Operations Occupations,Hispanic Black,0,NaN,2904,0,111,0
3279,Computer and Mathematical Occupations,Hispanic Black,0,NaN,2904,0,17,0
3279,Construction and Extraction Occupations,Hispanic Black,0,NaN,2904,0,56,0
3279,"Installation, Maintenance, and Repair Occupations",Hispanic Black,0,NaN,2904,0,70,0
3279,Legal Occupations,Hispanic Black,0,NaN,2904,0,10,0
3279,"Life, Physical, and Social Science Occupations",Hispanic Black,0,NaN,2904,0,41,0
3279,Management Occupations,Hispanic Black,0,NaN,2904,0,455,0
3279,Office and Administrative Support Occupations,Hispanic Black,0,NaN,2904,0,307,0
3279,Production Occupations,Hispanic Black,25,0.9084051959340611,2904,0.008608815426997245,1147,0.021795989537925022
3279,Sales and Related Occupations,Hispanic Black,0,NaN,2904,0,236,0
3279,Tarnsportation and Material Moving Occupations,Hispanic Black,22,0.958433639498486,2904,0.007575757575757576,305,0.07213114754098361
3279,Architecture and Engineering Occupations,Hispanic Multiracial,0,NaN,2904,0,92,0
3279,"Arts, Design, Entertainment, Sports, and Media Occupations",Hispanic Multiracial,0,NaN,2904,0,13,0
3279,Building and Grounds Cleaning and Maintenance Occupations,Hispanic Multiracial,0,NaN,2904,0,44,0
3279,Business and Financial Operations Occupations,Hispanic Multiracial,0,NaN,2904,0,111,0
3279,Computer and Mathematical Occupations,Hispanic Multiracial,0,NaN,2904,0,17,0
3279,Construction and Extraction Occupations,Hispanic Multiracial,0,NaN,2904,0,56,0
3279,"Installation, Maintenance, and Repair Occupations",Hispanic Multiracial,0,NaN,2904,0,70,0
3279,Legal Occupations,Hispanic Multiracial,0,NaN,2904,0,10,0
3279,"Life, Physical, and Social Science Occupations",Hispanic Multiracial,0,NaN,2904,0,41,0
3279,Management Occupations,Hispanic Multiracial,0,NaN,2904,0,455,0
3279,Office and Administrative Support Occupations,Hispanic Multiracial,0,NaN,2904,0,307,0
3279,Production Occupations,Hispanic Multiracial,0,NaN,2904,0,1147,0
3279,Sales and Related Occupations,Hispanic Multiracial,0,NaN,2904,0,236,0
3279,Tarnsportation and Material Moving Occupations,Hispanic Multiracial,0,NaN,2904,0,305,0
3279,Architecture and Engineering Occupations,Hispanic Other,0,NaN,2904,0,92,0
3279,"Arts, Design, Entertainment, Sports, and Media Occupations",Hispanic Other,0,NaN,2904,0,13,0
3279,Building and Grounds Cleaning and Maintenance Occupations,Hispanic Other,0,NaN,2904,0,44,0
3279,Business and Financial Operations Occupations,Hispanic Other,0,NaN,2904,0,111,0
3279,Computer and Mathematical Occupations,Hispanic Other,0,NaN,2904,0,17,0
3279,Construction and Extraction Occupations,Hispanic Other,0,NaN,2904,0,56,0
3279,"Installation, Maintenance, and Repair Occupations",Hispanic Other,0,NaN,2904,0,70,0
3279,Legal Occupations,Hispanic Other,0,NaN,2904,0,10,0
3279,"Life, Physical, and Social Science Occupations",Hispanic Other,0,NaN,2904,0,41,0
3279,Management Occupations,Hispanic Other,23,1.0233567213860713,2904,0.007920110192837466,455,0.05054945054945055
3279,Office and Administrative Support Occupations,Hispanic Other,0,NaN,2904,0,307,0
3279,Production Occupations,Hispanic Other,282,0.4074119324122672,2904,0.09710743801652892,1147,0.24585876198779424
3279,Sales and Related Occupations,Hispanic Other,0,NaN,2904,0,236,0
3279,Tarnsportation and Material Moving Occupations,Hispanic Other,155,0.47334354363587655,2904,0.05337465564738292,305,0.5081967213114754
3279,Architecture and Engineering Occupations,Hispanic White,21,1.007792765653436,2904,0.007231404958677686,92,0.22826086956521738
3279,"Arts, Design, Entertainment, Sports, and Media Occupations",Hispanic White,0,NaN,2904,0,13,0
3279,Building and Grounds Cleaning and Maintenance Occupations,Hispanic White,0,NaN,2904,0,44,0
3279,Business and Financial Operations Occupations,Hispanic White,0,NaN,2904,0,111,0
3279,Computer and Mathematical Occupations,Hispanic White,0,NaN,2904,0,17,0
3279,Construction and Extraction Occupations,Hispanic White,0,NaN,2904,0,56,0
